"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"87","RT @iandolphin24: ""The case for open source classifiers in AI algorithms""  https://t.co/b74JWLFyBX #tech #learninganalytics",FALSE,0,NA,2018-10-18 07:44:27,FALSE,NA,"1052827734882291712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Apereo",3,TRUE,FALSE,NA,NA
"88","RT @iandolphin24: ""The case for open source classifiers in AI algorithms""  https://t.co/b74JWLFyBX #tech #learninganalytics",FALSE,0,NA,2018-10-18 07:44:12,FALSE,NA,"1052827672676589568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iandolphin24",3,TRUE,FALSE,NA,NA
"89","""The case for open source classifiers in AI algorithms""  https://t.co/b74JWLFyBX #tech #learninganalytics",FALSE,1,NA,2018-10-18 07:43:11,FALSE,NA,"1052827416236838912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iandolphin24",3,FALSE,FALSE,NA,NA
"90","RT @Autumm: #DigCiz Call for engagement

""What do we owe students when we collect their data?""

https://t.co/oTCZh2TBCP

#Edu18 #learningan…",FALSE,0,NA,2018-10-18 07:01:13,FALSE,NA,"1052816857986686977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flaterik3",6,TRUE,FALSE,NA,NA
"91","RT @Lucyappert: Looking at #learninganalytics data is not a solution in itself; gives instructor an entry point for asking questions that c…",FALSE,0,NA,2018-10-18 07:01:03,FALSE,NA,"1052816812134551552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flaterik3",3,TRUE,FALSE,NA,NA
"92","RT @Lucyappert: Showing students their behavioral data in comparison to their peers reveals the process of learning from one student to ano…",FALSE,0,NA,2018-10-18 07:00:51,FALSE,NA,"1052816765724647424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flaterik3",4,TRUE,FALSE,NA,NA
"93","RT @Lucyappert: Looking at #learninganalytics data is not a solution in itself; gives instructor an entry point for asking questions that c…",FALSE,0,NA,2018-10-18 03:25:02,FALSE,NA,"1052762450217455622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulineMuljana",3,TRUE,FALSE,NA,NA
"94","RT @Lucyappert: Showing students their behavioral data in comparison to their peers reveals the process of learning from one student to ano…",FALSE,0,NA,2018-10-18 03:24:26,FALSE,NA,"1052762301885865986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulineMuljana",4,TRUE,FALSE,NA,NA
"95","I find this to be incredibly interesting! Not sure our team is the right ones to do this work at @IndianaUniv, but… https://t.co/qC1Gxwp46e",FALSE,0,NA,2018-10-18 02:32:55,TRUE,NA,"1052749336562536449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordonzook",0,FALSE,FALSE,NA,NA
"96","RT @vkovanovic: If you're into #LearningAnalytics and in Adelaide, do not miss the talk by @NiaDowell at @UniversitySA brekkie session on F…",FALSE,0,NA,2018-10-18 00:26:20,FALSE,NA,"1052717481989693440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bod0ng",3,TRUE,FALSE,NA,NA
"97","Can’t wait to start this MOOC, Experience Matters: A Crash Course in Learning Experience Design @HT2labs #LXPMOOC… https://t.co/kqAFdRFVMG",FALSE,3,NA,2018-10-17 23:53:30,TRUE,NA,"1052709218791419911",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","kathrine711",1,FALSE,FALSE,NA,NA
"98","RT @eraser: Big Data, the Science of Learning, Analytics, and Transformation of Education. Candace Thille   https://t.co/FeQ1anAy1g  #elear…",FALSE,0,NA,2018-10-17 23:06:53,FALSE,NA,"1052697486714798080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maperez324",3,TRUE,FALSE,NA,NA
"99","RT @eraser: Big Data, the Science of Learning, Analytics, and Transformation of Education. Candace Thille   https://t.co/FeQ1anAy1g  #elear…",FALSE,0,NA,2018-10-17 23:00:32,FALSE,NA,"1052695887493951489",NA,"<a href=""http://www.beingexample.com"" rel=""nofollow"">BeingExample</a>","BeingExample",3,TRUE,FALSE,NA,NA
"100","Big Data, the Science of Learning, Analytics, and Transformation of Education. Candace Thille… https://t.co/w63Q28aIyw",FALSE,0,NA,2018-10-17 23:00:32,TRUE,NA,"1052695885912662016",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","eraser",3,FALSE,FALSE,NA,NA
"101","RT @Lucyappert: Showing students their behavioral data in comparison to their peers reveals the process of learning from one student to ano…",FALSE,0,NA,2018-10-17 22:12:25,FALSE,NA,"1052683779712651264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maria_BlaMun",4,TRUE,FALSE,NA,NA
"102","BBC's Edu's Journo @seanjcoughlan reports on 'Profiling' at Harvard - should race count in university admissions?… https://t.co/dLXwcWEeGL",FALSE,2,NA,2018-10-17 18:55:56,TRUE,NA,"1052634333603921920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GazzaToGo",1,FALSE,FALSE,NA,NA
"103","RT @Autumm: #DigCiz Call for engagement

""What do we owe students when we collect their data?""

https://t.co/oTCZh2TBCP

#Edu18 #learningan…",FALSE,0,NA,2018-10-17 18:35:01,FALSE,NA,"1052629068137545728",NA,"<a href=""http://www.TechingCrew.com"" rel=""nofollow"">SocialCrew Crafty</a>","SchoolSportsApp",6,TRUE,FALSE,NA,NA
"104","RT @Autumm: #DigCiz Call for engagement

""What do we owe students when we collect their data?""

https://t.co/oTCZh2TBCP

#Edu18 #learningan…",FALSE,0,NA,2018-10-17 18:04:42,FALSE,NA,"1052621437700206597",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyleejohnson",6,TRUE,FALSE,NA,NA
"105","RT @Autumm: #DigCiz Call for engagement

""What do we owe students when we collect their data?""

https://t.co/oTCZh2TBCP

#Edu18 #learningan…",FALSE,0,NA,2018-10-17 16:49:50,FALSE,NA,"1052602599411736576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","douglevin",6,TRUE,FALSE,NA,NA
"106","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 1: Join @DWShaffer from 12:00-1:30 on Oct 30 for a talk…",FALSE,0,NA,2018-10-17 16:31:15,FALSE,NA,"1052597921282228225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_NYUIT",5,TRUE,FALSE,NA,NA
"107","RT @Autumm: #DigCiz Call for engagement

""What do we owe students when we collect their data?""

https://t.co/oTCZh2TBCP

#Edu18 #learningan…",FALSE,0,NA,2018-10-17 16:27:22,FALSE,NA,"1052596943845654528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harmonygritz",6,TRUE,FALSE,NA,NA
"108","RT @Autumm: #DigCiz Call for engagement

""What do we owe students when we collect their data?""

https://t.co/oTCZh2TBCP

#Edu18 #learningan…",FALSE,0,NA,2018-10-17 16:10:50,FALSE,NA,"1052592781997342723",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greeneterry",6,TRUE,FALSE,NA,NA
"109","#DigCiz Call for engagement

""What do we owe students when we collect their data?""

https://t.co/oTCZh2TBCP

#Edu18… https://t.co/gJAEXUey1q",FALSE,5,NA,2018-10-17 16:08:42,TRUE,NA,"1052592246707691520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Autumm",6,FALSE,FALSE,NA,NA
"110","#xAPI in Action – WordPress Integration with a LRS #learninganalytics
https://t.co/IR8wg3Nird",FALSE,0,NA,2018-10-17 15:48:54,FALSE,NA,"1052587264927297536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HenningCella",0,FALSE,FALSE,NA,NA
"111","RT @Lucyappert: Showing students their behavioral data in comparison to their peers reveals the process of learning from one student to ano…",FALSE,0,NA,2018-10-17 14:36:23,FALSE,NA,"1052569013975420928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYU_LEARN",4,TRUE,FALSE,NA,NA
"112","RT @Lucyappert: Looking at grad student activity data allowed @alywise to have conversations about why it was better to do coursework more…",FALSE,0,NA,2018-10-17 14:36:19,FALSE,NA,"1052568999647739906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYU_LEARN",1,TRUE,FALSE,NA,NA
"113","RT @Lucyappert: Looking at #learninganalytics data is not a solution in itself; gives instructor an entry point for asking questions that c…",FALSE,0,NA,2018-10-17 14:36:13,FALSE,NA,"1052568973592731648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYU_LEARN",3,TRUE,FALSE,NA,NA
"114","RT @Lucyappert: Activity patterns in grad student course discussion board also showed @alywise students who had a lot of activity that was…",FALSE,0,NA,2018-10-17 14:36:10,FALSE,NA,"1052568961441779712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYU_LEARN",1,TRUE,FALSE,NA,NA
"115","RT @Lucyappert: Great opening keynote by @alywise at the @nyuspscaes Teaching &amp; Learning Symposium -- how instructors can make learning ana…",FALSE,0,NA,2018-10-17 14:35:56,FALSE,NA,"1052568900855042050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYU_LEARN",1,TRUE,FALSE,NA,NA
"116","Looking at #learninganalytics data is not a solution in itself; gives instructor an entry point for asking question… https://t.co/Y5gS3aT2Sm",FALSE,1,NA,2018-10-17 14:09:00,TRUE,NA,"1052562122792685568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lucyappert",3,FALSE,FALSE,NA,NA
"117","Activity patterns in grad student course discussion board also showed @alywise students who had a lot of activity t… https://t.co/zCQQRlDN3L",FALSE,1,NA,2018-10-17 14:06:41,TRUE,NA,"1052561540606582785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lucyappert",1,FALSE,FALSE,NA,NA
"118","Looking at grad student activity data allowed @alywise to have conversations about why it was better to do coursewo… https://t.co/9iS26wOndo",FALSE,2,NA,2018-10-17 14:04:04,TRUE,NA,"1052560883195482113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lucyappert",1,FALSE,FALSE,NA,NA
"119","Showing students their behavioral data in comparison to their peers reveals the process of learning from one studen… https://t.co/dmJukWFTMa",FALSE,10,NA,2018-10-17 14:01:07,TRUE,NA,"1052560138920443904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lucyappert",4,FALSE,FALSE,NA,NA
"120","Now available Open free online course #ProblemBasedLearning &amp; #LearningAnalytics

Classes Start Nov 19, 2018
Classe… https://t.co/6UEDZ9B7Y7",FALSE,0,NA,2018-10-17 14:00:16,TRUE,NA,"1052559924545421312",NA,"<a href=""http://www.coosto.com"" rel=""nofollow"">Coosto</a>","Welteninstituut",0,FALSE,FALSE,NA,NA
"121","Great opening keynote by @alywise at the @nyuspscaes Teaching &amp; Learning Symposium -- how instructors can make lear… https://t.co/TfbFf2XDqB",FALSE,2,NA,2018-10-17 13:56:51,TRUE,NA,"1052559066105610246",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lucyappert",1,FALSE,FALSE,NA,NA
"122","Register today for the L&amp;D Tech 2018 https://t.co/pCXivanAV8 
#learninganddevelopmentstrategy… https://t.co/5SDjBvd1nU",FALSE,0,NA,2018-10-17 12:18:37,TRUE,NA,"1052534345238437891",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","trfforums",0,FALSE,FALSE,NA,NA
"123","RT @HData18: The world’s first national #LearningAnalytics service has been launched for the UK’s further and #HigherEducation sectors | Fu…",FALSE,0,NA,2018-10-17 10:54:53,FALSE,NA,"1052513272296079360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DCES2014",2,TRUE,FALSE,NA,NA
"124","RT @HData18: The world’s first national #LearningAnalytics service has been launched for the UK’s further and #HigherEducation sectors | Fu…",FALSE,0,NA,2018-10-17 10:29:35,FALSE,NA,"1052506906793660416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FENews",2,TRUE,FALSE,NA,NA
"125","Now available Open free online course #ProblemBasedLearning &amp; #LearningAnalytics

Classes Start Nov 19, 2018
Classe… https://t.co/TMu307doQh",FALSE,1,NA,2018-10-17 10:00:16,TRUE,NA,"1052499529424089088",NA,"<a href=""http://www.coosto.com"" rel=""nofollow"">Coosto</a>","Welteninstitute",0,FALSE,FALSE,NA,NA
"126","The world’s first national #LearningAnalytics service has been launched for the UK’s further and #HigherEducation s… https://t.co/UWoMm79aTh",FALSE,1,NA,2018-10-17 09:27:05,TRUE,NA,"1052491174798389248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HData18",2,FALSE,FALSE,NA,NA
"127","RT @vkovanovic: If you're into #LearningAnalytics and in Adelaide, do not miss the talk by @NiaDowell at @UniversitySA brekkie session on F…",FALSE,0,NA,2018-10-17 08:44:33,FALSE,NA,"1052480473132294145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","s_joksimovic",3,TRUE,FALSE,NA,NA
"128","Data is the fuel to boost the knowledge economy and #learninganalytics can help stakeholders in #education to monit… https://t.co/ilqIBVQQJd",FALSE,0,NA,2018-10-17 08:00:10,TRUE,NA,"1052469302006296576",NA,"<a href=""http://www.coosto.com"" rel=""nofollow"">Coosto</a>","Welteninstitute",0,FALSE,FALSE,NA,NA
"129","RT @dgasevic: Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take part in many…",FALSE,0,NA,2018-10-17 07:57:55,FALSE,NA,"1052468737708675072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShibaniAntonett",9,TRUE,FALSE,NA,NA
"130","RT @m_a_s_c: Laat zien wat je hebt! Please contribute to our #learninganalytics map of the Netherlands and join the SURF @SIGLA_NL session…",FALSE,0,NA,2018-10-17 07:41:32,FALSE,NA,"1052464616029204483",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SallyReynolds",9,TRUE,FALSE,NA,NA
"131","RT @vkovanovic: If you're into #LearningAnalytics and in Adelaide, do not miss the talk by @NiaDowell at @UniversitySA brekkie session on F…",FALSE,0,NA,2018-10-17 07:40:22,FALSE,NA,"1052464319202390016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abelardopardo",3,TRUE,FALSE,NA,NA
"132","If you're into #LearningAnalytics and in Adelaide, do not miss the talk by @NiaDowell at @UniversitySA brekkie sess… https://t.co/Vq22TBGXLX",FALSE,8,NA,2018-10-17 06:46:48,TRUE,NA,"1052450839057629189",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vkovanovic",3,FALSE,FALSE,NA,NA
"133","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 2: Join @DWShaffer from 5:00-6:30 on Oct 29 at MAGNET in…",FALSE,0,NA,2018-10-17 06:14:36,FALSE,NA,"1052442737579094018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flaterik3",5,TRUE,FALSE,NA,NA
"134","Open access to #AJET early release paper: Feasibility and use of psychophysiological responses based on cognitive l… https://t.co/jPOz14vGMX",FALSE,2,NA,2018-10-17 05:04:00,TRUE,NA,"1052424969232273408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AJET_eds",0,FALSE,FALSE,NA,NA
"135","Big Data, the Science of Learning, Analytics, and Transformation of Education. Candace Thille… https://t.co/GIU0DzVRal",FALSE,0,NA,2018-10-17 03:30:05,TRUE,NA,"1052401332664115200",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","eraser",1,FALSE,FALSE,NA,NA
"136","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 2: Join @DWShaffer from 5:00-6:30 on Oct 29 at MAGNET in…",FALSE,0,NA,2018-10-17 01:59:36,FALSE,NA,"1052378564522328065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xaoch",5,TRUE,FALSE,NA,NA
"137","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 1: Join @DWShaffer from 12:00-1:30 on Oct 30 for a talk…",FALSE,0,NA,2018-10-17 01:19:52,FALSE,NA,"1052368564580167685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JTDellinger",5,TRUE,FALSE,NA,NA
"138","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 2: Join @DWShaffer from 5:00-6:30 on Oct 29 at MAGNET in…",FALSE,0,NA,2018-10-16 21:55:47,FALSE,NA,"1052317204518039552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dgasevic",5,TRUE,FALSE,NA,NA
"139","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 1: Join @DWShaffer from 12:00-1:30 on Oct 30 for a talk…",FALSE,0,NA,2018-10-16 21:55:28,FALSE,NA,"1052317126696914944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dgasevic",5,TRUE,FALSE,NA,NA
"140","RT @PBL3_project_eu: The new #MOOC offered by Open Universiteit in the Netherlands (OUNL): in Problem-Based Learning and Learning Analytics…",FALSE,0,NA,2018-10-16 20:04:11,FALSE,NA,"1052289120289153025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","etrian77",2,TRUE,FALSE,NA,NA
"141","Is working on your #data strategy one of your goals for #DevLearn? Check out this Data Strategy Workbook to find ou… https://t.co/UGceXya1IO",FALSE,0,NA,2018-10-16 19:24:27,TRUE,NA,"1052279120661504001",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","YetAnalytics",0,FALSE,FALSE,NA,NA
"142","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 1: Join @DWShaffer from 12:00-1:30 on Oct 30 for a talk…",FALSE,0,NA,2018-10-16 19:00:18,FALSE,NA,"1052273044071141376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","es5",5,TRUE,FALSE,NA,NA
"143","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 2: Join @DWShaffer from 5:00-6:30 on Oct 29 at MAGNET in…",FALSE,0,NA,2018-10-16 18:59:37,FALSE,NA,"1052272873153400833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","es5",5,TRUE,FALSE,NA,NA
"144","RT @PBL3_project_eu: The new #MOOC offered by Open Universiteit in the Netherlands (OUNL): in Problem-Based Learning and Learning Analytics…",FALSE,0,NA,2018-10-16 17:57:11,FALSE,NA,"1052257158165946368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fridlutz",2,TRUE,FALSE,NA,NA
"145","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 1: Join @DWShaffer from 12:00-1:30 on Oct 30 for a talk…",FALSE,0,NA,2018-10-16 17:48:21,FALSE,NA,"1052254937743351809",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","alywise",5,TRUE,FALSE,NA,NA
"146","RT @NYU_LEARN: Our next stellar NYU #LearningAnalytics event is a two-parter! Part 2: Join @DWShaffer from 5:00-6:30 on Oct 29 at MAGNET in…",FALSE,0,NA,2018-10-16 17:47:47,FALSE,NA,"1052254793689952258",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","alywise",5,TRUE,FALSE,NA,NA
"147","Our next stellar NYU #LearningAnalytics event is a two-parter! Part 1: Join @DWShaffer from 12:00-1:30 on Oct 30 fo… https://t.co/N4NoF14l9g",FALSE,8,NA,2018-10-16 17:47:30,TRUE,NA,"1052254721015238656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NYU_LEARN",5,FALSE,FALSE,NA,NA
"148","Our next stellar NYU #LearningAnalytics event is a two-parter! Part 2: Join @DWShaffer from 5:00-6:30 on Oct 29 at… https://t.co/d8Gs5cwjpv",FALSE,10,NA,2018-10-16 17:47:20,TRUE,NA,"1052254680238186496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NYU_LEARN",5,FALSE,FALSE,NA,NA
"149","RT @sbuckshum: Transitioning Education's Knowledge Infrastructure: Shaping Design or Shouting from the Touchline? Here's my #ICLS2018 keyno…",FALSE,0,NA,2018-10-16 17:08:15,FALSE,NA,"1052244843760517120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gardenfelder",16,TRUE,FALSE,NA,NA
"150","RT @brown_mike_: Come and work with us at @ISUSOE . I would love another #learninganalytics /learning sciences colleague. @stephteasley @st…",FALSE,0,NA,2018-10-16 16:23:55,FALSE,NA,"1052233689327947777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephteasley",8,TRUE,FALSE,NA,NA
"151","Data is the fuel to boost the knowledge economy and #learninganalytics can help stakeholders in #education to monit… https://t.co/dVkjqZsDSV",FALSE,0,NA,2018-10-16 15:00:09,TRUE,NA,"1052212605824192512",NA,"<a href=""http://www.coosto.com"" rel=""nofollow"">Coosto</a>","Welteninstitute",0,FALSE,FALSE,NA,NA
"152","RT @MMTorrance: Apropos his #xAPICohort
Session today, TJ Seabrooks offers this explanation of #LRS #learninganalytics asking the question,…",FALSE,0,NA,2018-10-16 14:06:00,FALSE,NA,"1052198981902770176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","experience_api",6,TRUE,FALSE,NA,NA
"153","RT @MMTorrance: Apropos his #xAPICohort
Session today, TJ Seabrooks offers this explanation of #LRS #learninganalytics asking the question,…",FALSE,0,NA,2018-10-16 14:04:47,FALSE,NA,"1052198672413454339",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rusticisoftware",6,TRUE,FALSE,NA,NA
"154","RT @JimDHarris: Brilliant read on #LearningDesignAnalytics bringing #LearningDesign and #LearningAnalytics together to inform classroom pra…",FALSE,0,NA,2018-10-16 14:01:50,FALSE,NA,"1052197932517285888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GMurphy12",1,TRUE,FALSE,NA,NA
"155","Brilliant read on #LearningDesignAnalytics bringing #LearningDesign and #LearningAnalytics together to inform class… https://t.co/7DsE4dvJM9",FALSE,2,NA,2018-10-16 13:46:01,TRUE,NA,"1052193949694099456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JimDHarris",1,FALSE,FALSE,NA,NA
"156","RT @dgasevic: Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take part in many…",FALSE,0,NA,2018-10-16 11:33:39,FALSE,NA,"1052160640968605697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosiemackay",9,TRUE,FALSE,NA,NA
"157","RT @iandolphin24: Interesting piece in ‘Wired’ - especially for those involved in #learninganalytics “What does a fair algorithm look like?…",FALSE,0,NA,2018-10-16 11:21:59,FALSE,NA,"1052157706365222912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EsupPortail",2,TRUE,FALSE,NA,NA
"158","The new #MOOC offered by Open Universiteit in the Netherlands (OUNL): in Problem-Based Learning and Learning Analyt… https://t.co/b7FAMe2ugQ",FALSE,6,NA,2018-10-16 11:07:06,TRUE,NA,"1052153960084267009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PBL3_project_eu",2,FALSE,FALSE,NA,NA
"159","RT @Eleni_Der: Problem-Based Learning and Learning Analytics: How to combine? - MOOC offered by Open Universiteit in the Netherlands (OUNL)…",FALSE,0,NA,2018-10-16 10:16:03,FALSE,NA,"1052141112503226368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pabgarman",2,TRUE,FALSE,NA,NA
"160","RT @Eleni_Der: Problem-Based Learning and Learning Analytics: How to combine? - MOOC offered by Open Universiteit in the Netherlands (OUNL)…",FALSE,0,NA,2018-10-16 10:11:52,FALSE,NA,"1052140058332024832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flaterik3",2,TRUE,FALSE,NA,NA
"161","Problem-Based Learning and Learning Analytics: How to combine? - MOOC offered by Open Universiteit in the Netherlan… https://t.co/BqO7pvPyPv",FALSE,0,NA,2018-10-16 10:00:34,TRUE,NA,"1052137216527486976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eleni_Der",2,FALSE,FALSE,NA,NA
"162","RT @iandolphin24: Interesting piece in ‘Wired’ - especially for those involved in #learninganalytics “What does a fair algorithm look like?…",FALSE,0,NA,2018-10-16 09:37:56,FALSE,NA,"1052131517345005568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","rbancroft",2,TRUE,FALSE,NA,NA
"163","Interesting piece in ‘Wired’ - especially for those involved in #learninganalytics “What does a fair algorithm look… https://t.co/4aDUjOVBoL",FALSE,1,NA,2018-10-16 08:48:23,TRUE,NA,"1052119049407275008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","iandolphin24",2,FALSE,FALSE,NA,NA
"164","������What is StREAM and how can it help your University? Watch our video to find out. #LearningAnalytics #StREAM https://t.co/V9vcleSRqf",FALSE,2,NA,2018-10-16 08:41:04,FALSE,NA,"1052117206765621248",NA,"<a href=""http://pardot.com"" rel=""nofollow"">Pardot</a>","SolutionpathEDU",0,FALSE,FALSE,NA,NA
"165","RT @markoteras: Thanks to everyone for the #EUNIS #learninganalytics seminar in Aalto last week. Good stuff! https://t.co/18lBzPYsjX",FALSE,0,NA,2018-10-16 08:29:55,FALSE,NA,"1052114404169408513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","henrypaa",3,TRUE,FALSE,NA,NA
"166","RT @EUNIS_IT: #EUNIS #LearningAnalytics #sheilaproject workshop @yi_shan_tsai https://t.co/OFGrgvQIaF",FALSE,0,NA,2018-10-16 07:59:55,FALSE,NA,"1052106851456884736",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","laceproject",2,TRUE,FALSE,NA,NA
"167","RT @kismihok: https://t.co/op7fhKPH88 is updated with bios of panel speakers. Exciting experimental workshops like immersive storytelling a…",FALSE,0,NA,2018-10-16 07:32:42,FALSE,NA,"1052100001680252928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SURFsara_NL",1,TRUE,FALSE,NA,NA
